app_turned_on,app_users_fraction,rng_seed,study_name,iteration,predicted_relative_transmission_occupation,predicted_relative_transmission_random,predicted_test_result_wait,manual_trace_on,manual_trace_delay,manual_trace_n_workers_per_100k,predicted_lockdown_occupation_multiplier_primary_network,predicted_lockdown_occupation_multiplier_secondary_network,manual_trace_exclude_app_users
1,0.0,10,en_0.0_man_trace_delay_0_1,1,,,,1.0,0.0,,,,
1,0.0,20,en_0.0_man_trace_delay_0_2,2,,,,1.0,0.0,,,,
1,0.0,30,en_0.0_man_trace_delay_0_3,3,,,,1.0,0.0,,,,
1,0.0,40,en_0.0_man_trace_delay_0_4,4,,,,1.0,0.0,,,,
1,0.0,50,en_0.0_man_trace_delay_0_5,5,,,,1.0,0.0,,,,
1,0.0,60,en_0.0_man_trace_delay_0_6,6,,,,1.0,0.0,,,,
1,0.0,70,en_0.0_man_trace_delay_0_7,7,,,,1.0,0.0,,,,
1,0.0,80,en_0.0_man_trace_delay_0_8,8,,,,1.0,0.0,,,,
1,0.0,90,en_0.0_man_trace_delay_0_9,9,,,,1.0,0.0,,,,
1,0.0,0,en_0.0_man_trace_delay_1_0,0,,,,1.0,1.0,,,,
1,0.0,10,en_0.0_man_trace_delay_1_1,1,,,,1.0,1.0,,,,
1,0.0,20,en_0.0_man_trace_delay_1_2,2,,,,1.0,1.0,,,,
1,0.0,30,en_0.0_man_trace_delay_1_3,3,,,,1.0,1.0,,,,
1,0.0,40,en_0.0_man_trace_delay_1_4,4,,,,1.0,1.0,,,,
1,0.0,50,en_0.0_man_trace_delay_1_5,5,,,,1.0,1.0,,,,
1,0.0,60,en_0.0_man_trace_delay_1_6,6,,,,1.0,1.0,,,,
1,0.0,70,en_0.0_man_trace_delay_1_7,7,,,,1.0,1.0,,,,
1,0.0,80,en_0.0_man_trace_delay_1_8,8,,,,1.0,1.0,,,,
1,0.0,90,en_0.0_man_trace_delay_1_9,9,,,,1.0,1.0,,,,
1,0.0,0,en_0.0_man_trace_delay_2_0,0,,,,1.0,2.0,,,,
1,0.0,10,en_0.0_man_trace_delay_2_1,1,,,,1.0,2.0,,,,
1,0.0,20,en_0.0_man_trace_delay_2_2,2,,,,1.0,2.0,,,,
1,0.0,30,en_0.0_man_trace_delay_2_3,3,,,,1.0,2.0,,,,
1,0.0,40,en_0.0_man_trace_delay_2_4,4,,,,1.0,2.0,,,,
1,0.0,50,en_0.0_man_trace_delay_2_5,5,,,,1.0,2.0,,,,
1,0.0,60,en_0.0_man_trace_delay_2_6,6,,,,1.0,2.0,,,,
1,0.0,70,en_0.0_man_trace_delay_2_7,7,,,,1.0,2.0,,,,
1,0.0,80,en_0.0_man_trace_delay_2_8,8,,,,1.0,2.0,,,,
1,0.0,90,en_0.0_man_trace_delay_2_9,9,,,,1.0,2.0,,,,
1,0.0,0,en_0.0_man_trace_delay_4_0,0,,,,1.0,4.0,,,,
1,0.0,10,en_0.0_man_trace_delay_4_1,1,,,,1.0,4.0,,,,
1,0.0,20,en_0.0_man_trace_delay_4_2,2,,,,1.0,4.0,,,,
1,0.0,30,en_0.0_man_trace_delay_4_3,3,,,,1.0,4.0,,,,
1,0.0,40,en_0.0_man_trace_delay_4_4,4,,,,1.0,4.0,,,,
1,0.0,50,en_0.0_man_trace_delay_4_5,5,,,,1.0,4.0,,,,
1,0.0,60,en_0.0_man_trace_delay_4_6,6,,,,1.0,4.0,,,,
1,0.0,70,en_0.0_man_trace_delay_4_7,7,,,,1.0,4.0,,,,
1,0.0,80,en_0.0_man_trace_delay_4_8,8,,,,1.0,4.0,,,,
1,0.0,90,en_0.0_man_trace_delay_4_9,9,,,,1.0,4.0,,,,
1,0.2,0,en_0.2_man_trace_delay_0_0,0,,,,1.0,0.0,,,,
1,0.2,10,en_0.2_man_trace_delay_0_1,1,,,,1.0,0.0,,,,
1,0.2,20,en_0.2_man_trace_delay_0_2,2,,,,1.0,0.0,,,,
1,0.2,30,en_0.2_man_trace_delay_0_3,3,,,,1.0,0.0,,,,
1,0.2,40,en_0.2_man_trace_delay_0_4,4,,,,1.0,0.0,,,,
1,0.2,50,en_0.2_man_trace_delay_0_5,5,,,,1.0,0.0,,,,
1,0.2,60,en_0.2_man_trace_delay_0_6,6,,,,1.0,0.0,,,,
1,0.2,70,en_0.2_man_trace_delay_0_7,7,,,,1.0,0.0,,,,
1,0.2,80,en_0.2_man_trace_delay_0_8,8,,,,1.0,0.0,,,,
1,0.2,90,en_0.2_man_trace_delay_0_9,9,,,,1.0,0.0,,,,
1,0.2,0,en_0.2_man_trace_delay_1_0,0,,,,1.0,1.0,,,,
1,0.2,10,en_0.2_man_trace_delay_1_1,1,,,,1.0,1.0,,,,
1,0.2,20,en_0.2_man_trace_delay_1_2,2,,,,1.0,1.0,,,,
1,0.2,30,en_0.2_man_trace_delay_1_3,3,,,,1.0,1.0,,,,
1,0.2,40,en_0.2_man_trace_delay_1_4,4,,,,1.0,1.0,,,,
1,0.2,50,en_0.2_man_trace_delay_1_5,5,,,,1.0,1.0,,,,
1,0.2,60,en_0.2_man_trace_delay_1_6,6,,,,1.0,1.0,,,,
1,0.2,70,en_0.2_man_trace_delay_1_7,7,,,,1.0,1.0,,,,
1,0.2,80,en_0.2_man_trace_delay_1_8,8,,,,1.0,1.0,,,,
1,0.2,90,en_0.2_man_trace_delay_1_9,9,,,,1.0,1.0,,,,
1,0.2,0,en_0.2_man_trace_delay_2_0,0,,,,1.0,2.0,,,,
1,0.2,10,en_0.2_man_trace_delay_2_1,1,,,,1.0,2.0,,,,
1,0.2,20,en_0.2_man_trace_delay_2_2,2,,,,1.0,2.0,,,,
1,0.2,30,en_0.2_man_trace_delay_2_3,3,,,,1.0,2.0,,,,
1,0.2,40,en_0.2_man_trace_delay_2_4,4,,,,1.0,2.0,,,,
1,0.2,50,en_0.2_man_trace_delay_2_5,5,,,,1.0,2.0,,,,
1,0.2,60,en_0.2_man_trace_delay_2_6,6,,,,1.0,2.0,,,,
1,0.2,70,en_0.2_man_trace_delay_2_7,7,,,,1.0,2.0,,,,
1,0.2,80,en_0.2_man_trace_delay_2_8,8,,,,1.0,2.0,,,,
1,0.2,90,en_0.2_man_trace_delay_2_9,9,,,,1.0,2.0,,,,
1,0.2,0,en_0.2_man_trace_delay_4_0,0,,,,1.0,4.0,,,,
1,0.2,10,en_0.2_man_trace_delay_4_1,1,,,,1.0,4.0,,,,
1,0.2,20,en_0.2_man_trace_delay_4_2,2,,,,1.0,4.0,,,,
1,0.2,30,en_0.2_man_trace_delay_4_3,3,,,,1.0,4.0,,,,
1,0.2,40,en_0.2_man_trace_delay_4_4,4,,,,1.0,4.0,,,,
1,0.2,50,en_0.2_man_trace_delay_4_5,5,,,,1.0,4.0,,,,
1,0.2,60,en_0.2_man_trace_delay_4_6,6,,,,1.0,4.0,,,,
1,0.2,70,en_0.2_man_trace_delay_4_7,7,,,,1.0,4.0,,,,
1,0.2,80,en_0.2_man_trace_delay_4_8,8,,,,1.0,4.0,,,,
1,0.2,90,en_0.2_man_trace_delay_4_9,9,,,,1.0,4.0,,,,
1,0.4,0,en_0.4_man_trace_delay_0_0,0,,,,1.0,0.0,,,,
1,0.4,10,en_0.4_man_trace_delay_0_1,1,,,,1.0,0.0,,,,
1,0.4,20,en_0.4_man_trace_delay_0_2,2,,,,1.0,0.0,,,,
1,0.4,30,en_0.4_man_trace_delay_0_3,3,,,,1.0,0.0,,,,
1,0.4,40,en_0.4_man_trace_delay_0_4,4,,,,1.0,0.0,,,,
1,0.4,50,en_0.4_man_trace_delay_0_5,5,,,,1.0,0.0,,,,
1,0.4,60,en_0.4_man_trace_delay_0_6,6,,,,1.0,0.0,,,,
1,0.4,70,en_0.4_man_trace_delay_0_7,7,,,,1.0,0.0,,,,
1,0.4,80,en_0.4_man_trace_delay_0_8,8,,,,1.0,0.0,,,,
1,0.4,90,en_0.4_man_trace_delay_0_9,9,,,,1.0,0.0,,,,
1,0.4,0,en_0.4_man_trace_delay_1_0,0,,,,1.0,1.0,,,,
1,0.4,10,en_0.4_man_trace_delay_1_1,1,,,,1.0,1.0,,,,
1,0.4,20,en_0.4_man_trace_delay_1_2,2,,,,1.0,1.0,,,,
1,0.4,30,en_0.4_man_trace_delay_1_3,3,,,,1.0,1.0,,,,
1,0.4,40,en_0.4_man_trace_delay_1_4,4,,,,1.0,1.0,,,,
1,0.4,50,en_0.4_man_trace_delay_1_5,5,,,,1.0,1.0,,,,
1,0.4,60,en_0.4_man_trace_delay_1_6,6,,,,1.0,1.0,,,,
1,0.4,70,en_0.4_man_trace_delay_1_7,7,,,,1.0,1.0,,,,
1,0.4,80,en_0.4_man_trace_delay_1_8,8,,,,1.0,1.0,,,,
1,0.4,90,en_0.4_man_trace_delay_1_9,9,,,,1.0,1.0,,,,
1,0.4,0,en_0.4_man_trace_delay_2_0,0,,,,1.0,2.0,,,,
1,0.4,10,en_0.4_man_trace_delay_2_1,1,,,,1.0,2.0,,,,
1,0.4,20,en_0.4_man_trace_delay_2_2,2,,,,1.0,2.0,,,,
1,0.4,30,en_0.4_man_trace_delay_2_3,3,,,,1.0,2.0,,,,
1,0.4,40,en_0.4_man_trace_delay_2_4,4,,,,1.0,2.0,,,,
1,0.4,50,en_0.4_man_trace_delay_2_5,5,,,,1.0,2.0,,,,
1,0.4,60,en_0.4_man_trace_delay_2_6,6,,,,1.0,2.0,,,,
1,0.4,70,en_0.4_man_trace_delay_2_7,7,,,,1.0,2.0,,,,
1,0.4,80,en_0.4_man_trace_delay_2_8,8,,,,1.0,2.0,,,,
1,0.4,90,en_0.4_man_trace_delay_2_9,9,,,,1.0,2.0,,,,
1,0.4,0,en_0.4_man_trace_delay_4_0,0,,,,1.0,4.0,,,,
1,0.4,10,en_0.4_man_trace_delay_4_1,1,,,,1.0,4.0,,,,
1,0.4,20,en_0.4_man_trace_delay_4_2,2,,,,1.0,4.0,,,,
1,0.4,30,en_0.4_man_trace_delay_4_3,3,,,,1.0,4.0,,,,
1,0.4,40,en_0.4_man_trace_delay_4_4,4,,,,1.0,4.0,,,,
1,0.4,50,en_0.4_man_trace_delay_4_5,5,,,,1.0,4.0,,,,
1,0.4,60,en_0.4_man_trace_delay_4_6,6,,,,1.0,4.0,,,,
1,0.4,70,en_0.4_man_trace_delay_4_7,7,,,,1.0,4.0,,,,
1,0.4,80,en_0.4_man_trace_delay_4_8,8,,,,1.0,4.0,,,,
1,0.4,90,en_0.4_man_trace_delay_4_9,9,,,,1.0,4.0,,,,
1,0.6,0,en_0.6_man_trace_delay_0_0,0,,,,1.0,0.0,,,,
1,0.6,10,en_0.6_man_trace_delay_0_1,1,,,,1.0,0.0,,,,
1,0.6,20,en_0.6_man_trace_delay_0_2,2,,,,1.0,0.0,,,,
1,0.6,30,en_0.6_man_trace_delay_0_3,3,,,,1.0,0.0,,,,
1,0.6,40,en_0.6_man_trace_delay_0_4,4,,,,1.0,0.0,,,,
1,0.6,50,en_0.6_man_trace_delay_0_5,5,,,,1.0,0.0,,,,
1,0.6,60,en_0.6_man_trace_delay_0_6,6,,,,1.0,0.0,,,,
1,0.6,70,en_0.6_man_trace_delay_0_7,7,,,,1.0,0.0,,,,
1,0.6,80,en_0.6_man_trace_delay_0_8,8,,,,1.0,0.0,,,,
1,0.6,90,en_0.6_man_trace_delay_0_9,9,,,,1.0,0.0,,,,
1,0.6,0,en_0.6_man_trace_delay_1_0,0,,,,1.0,1.0,,,,
1,0.6,10,en_0.6_man_trace_delay_1_1,1,,,,1.0,1.0,,,,
1,0.6,20,en_0.6_man_trace_delay_1_2,2,,,,1.0,1.0,,,,
1,0.6,30,en_0.6_man_trace_delay_1_3,3,,,,1.0,1.0,,,,
1,0.6,40,en_0.6_man_trace_delay_1_4,4,,,,1.0,1.0,,,,
1,0.6,50,en_0.6_man_trace_delay_1_5,5,,,,1.0,1.0,,,,
1,0.6,60,en_0.6_man_trace_delay_1_6,6,,,,1.0,1.0,,,,
1,0.6,70,en_0.6_man_trace_delay_1_7,7,,,,1.0,1.0,,,,
1,0.6,80,en_0.6_man_trace_delay_1_8,8,,,,1.0,1.0,,,,
1,0.6,90,en_0.6_man_trace_delay_1_9,9,,,,1.0,1.0,,,,
1,0.6,0,en_0.6_man_trace_delay_2_0,0,,,,1.0,2.0,,,,
1,0.6,10,en_0.6_man_trace_delay_2_1,1,,,,1.0,2.0,,,,
1,0.6,20,en_0.6_man_trace_delay_2_2,2,,,,1.0,2.0,,,,
1,0.6,30,en_0.6_man_trace_delay_2_3,3,,,,1.0,2.0,,,,
1,0.6,40,en_0.6_man_trace_delay_2_4,4,,,,1.0,2.0,,,,
1,0.6,50,en_0.6_man_trace_delay_2_5,5,,,,1.0,2.0,,,,
1,0.6,60,en_0.6_man_trace_delay_2_6,6,,,,1.0,2.0,,,,
1,0.6,70,en_0.6_man_trace_delay_2_7,7,,,,1.0,2.0,,,,
1,0.6,80,en_0.6_man_trace_delay_2_8,8,,,,1.0,2.0,,,,
1,0.6,90,en_0.6_man_trace_delay_2_9,9,,,,1.0,2.0,,,,
1,0.6,0,en_0.6_man_trace_delay_4_0,0,,,,1.0,4.0,,,,
1,0.6,10,en_0.6_man_trace_delay_4_1,1,,,,1.0,4.0,,,,
1,0.6,20,en_0.6_man_trace_delay_4_2,2,,,,1.0,4.0,,,,
1,0.6,30,en_0.6_man_trace_delay_4_3,3,,,,1.0,4.0,,,,
1,0.6,40,en_0.6_man_trace_delay_4_4,4,,,,1.0,4.0,,,,
1,0.6,50,en_0.6_man_trace_delay_4_5,5,,,,1.0,4.0,,,,
1,0.6,60,en_0.6_man_trace_delay_4_6,6,,,,1.0,4.0,,,,
1,0.6,70,en_0.6_man_trace_delay_4_7,7,,,,1.0,4.0,,,,
1,0.6,80,en_0.6_man_trace_delay_4_8,8,,,,1.0,4.0,,,,
1,0.6,90,en_0.6_man_trace_delay_4_9,9,,,,1.0,4.0,,,,
1,0.8,0,en_0.8_man_trace_delay_0_0,0,,,,1.0,0.0,,,,
1,0.8,10,en_0.8_man_trace_delay_0_1,1,,,,1.0,0.0,,,,
1,0.8,20,en_0.8_man_trace_delay_0_2,2,,,,1.0,0.0,,,,
1,0.8,30,en_0.8_man_trace_delay_0_3,3,,,,1.0,0.0,,,,
1,0.8,40,en_0.8_man_trace_delay_0_4,4,,,,1.0,0.0,,,,
1,0.8,50,en_0.8_man_trace_delay_0_5,5,,,,1.0,0.0,,,,
1,0.8,60,en_0.8_man_trace_delay_0_6,6,,,,1.0,0.0,,,,
1,0.8,70,en_0.8_man_trace_delay_0_7,7,,,,1.0,0.0,,,,
1,0.8,80,en_0.8_man_trace_delay_0_8,8,,,,1.0,0.0,,,,
1,0.8,90,en_0.8_man_trace_delay_0_9,9,,,,1.0,0.0,,,,
1,0.8,0,en_0.8_man_trace_delay_1_0,0,,,,1.0,1.0,,,,
1,0.8,10,en_0.8_man_trace_delay_1_1,1,,,,1.0,1.0,,,,
1,0.8,20,en_0.8_man_trace_delay_1_2,2,,,,1.0,1.0,,,,
1,0.8,30,en_0.8_man_trace_delay_1_3,3,,,,1.0,1.0,,,,
1,0.8,40,en_0.8_man_trace_delay_1_4,4,,,,1.0,1.0,,,,
1,0.8,50,en_0.8_man_trace_delay_1_5,5,,,,1.0,1.0,,,,
1,0.8,60,en_0.8_man_trace_delay_1_6,6,,,,1.0,1.0,,,,
1,0.8,70,en_0.8_man_trace_delay_1_7,7,,,,1.0,1.0,,,,
1,0.8,80,en_0.8_man_trace_delay_1_8,8,,,,1.0,1.0,,,,
1,0.8,90,en_0.8_man_trace_delay_1_9,9,,,,1.0,1.0,,,,
1,0.8,0,en_0.8_man_trace_delay_2_0,0,,,,1.0,2.0,,,,
1,0.8,10,en_0.8_man_trace_delay_2_1,1,,,,1.0,2.0,,,,
1,0.8,20,en_0.8_man_trace_delay_2_2,2,,,,1.0,2.0,,,,
1,0.8,30,en_0.8_man_trace_delay_2_3,3,,,,1.0,2.0,,,,
1,0.8,40,en_0.8_man_trace_delay_2_4,4,,,,1.0,2.0,,,,
1,0.8,50,en_0.8_man_trace_delay_2_5,5,,,,1.0,2.0,,,,
1,0.8,60,en_0.8_man_trace_delay_2_6,6,,,,1.0,2.0,,,,
1,0.8,70,en_0.8_man_trace_delay_2_7,7,,,,1.0,2.0,,,,
1,0.8,80,en_0.8_man_trace_delay_2_8,8,,,,1.0,2.0,,,,
1,0.8,90,en_0.8_man_trace_delay_2_9,9,,,,1.0,2.0,,,,
1,0.8,0,en_0.8_man_trace_delay_4_0,0,,,,1.0,4.0,,,,
1,0.8,10,en_0.8_man_trace_delay_4_1,1,,,,1.0,4.0,,,,
1,0.8,20,en_0.8_man_trace_delay_4_2,2,,,,1.0,4.0,,,,
1,0.8,30,en_0.8_man_trace_delay_4_3,3,,,,1.0,4.0,,,,
1,0.8,40,en_0.8_man_trace_delay_4_4,4,,,,1.0,4.0,,,,
1,0.8,50,en_0.8_man_trace_delay_4_5,5,,,,1.0,4.0,,,,
1,0.8,60,en_0.8_man_trace_delay_4_6,6,,,,1.0,4.0,,,,
1,0.8,70,en_0.8_man_trace_delay_4_7,7,,,,1.0,4.0,,,,
1,0.8,80,en_0.8_man_trace_delay_4_8,8,,,,1.0,4.0,,,,
1,0.8,90,en_0.8_man_trace_delay_4_9,9,,,,1.0,4.0,,,,
1,1.0,0,en_1.0_man_trace_delay_0_0,0,,,,1.0,0.0,,,,
1,1.0,10,en_1.0_man_trace_delay_0_1,1,,,,1.0,0.0,,,,
1,1.0,20,en_1.0_man_trace_delay_0_2,2,,,,1.0,0.0,,,,
1,1.0,30,en_1.0_man_trace_delay_0_3,3,,,,1.0,0.0,,,,
1,1.0,40,en_1.0_man_trace_delay_0_4,4,,,,1.0,0.0,,,,
1,1.0,50,en_1.0_man_trace_delay_0_5,5,,,,1.0,0.0,,,,
1,1.0,60,en_1.0_man_trace_delay_0_6,6,,,,1.0,0.0,,,,
1,1.0,70,en_1.0_man_trace_delay_0_7,7,,,,1.0,0.0,,,,
1,1.0,80,en_1.0_man_trace_delay_0_8,8,,,,1.0,0.0,,,,
1,1.0,90,en_1.0_man_trace_delay_0_9,9,,,,1.0,0.0,,,,
1,1.0,0,en_1.0_man_trace_delay_1_0,0,,,,1.0,1.0,,,,
1,1.0,10,en_1.0_man_trace_delay_1_1,1,,,,1.0,1.0,,,,
1,1.0,20,en_1.0_man_trace_delay_1_2,2,,,,1.0,1.0,,,,
1,1.0,30,en_1.0_man_trace_delay_1_3,3,,,,1.0,1.0,,,,
1,1.0,40,en_1.0_man_trace_delay_1_4,4,,,,1.0,1.0,,,,
1,1.0,50,en_1.0_man_trace_delay_1_5,5,,,,1.0,1.0,,,,
1,1.0,60,en_1.0_man_trace_delay_1_6,6,,,,1.0,1.0,,,,
1,1.0,70,en_1.0_man_trace_delay_1_7,7,,,,1.0,1.0,,,,
1,1.0,80,en_1.0_man_trace_delay_1_8,8,,,,1.0,1.0,,,,
1,1.0,90,en_1.0_man_trace_delay_1_9,9,,,,1.0,1.0,,,,
1,1.0,0,en_1.0_man_trace_delay_2_0,0,,,,1.0,2.0,,,,
1,1.0,10,en_1.0_man_trace_delay_2_1,1,,,,1.0,2.0,,,,
1,1.0,20,en_1.0_man_trace_delay_2_2,2,,,,1.0,2.0,,,,
1,1.0,30,en_1.0_man_trace_delay_2_3,3,,,,1.0,2.0,,,,
1,1.0,40,en_1.0_man_trace_delay_2_4,4,,,,1.0,2.0,,,,
1,1.0,50,en_1.0_man_trace_delay_2_5,5,,,,1.0,2.0,,,,
1,1.0,60,en_1.0_man_trace_delay_2_6,6,,,,1.0,2.0,,,,
1,1.0,70,en_1.0_man_trace_delay_2_7,7,,,,1.0,2.0,,,,
1,1.0,80,en_1.0_man_trace_delay_2_8,8,,,,1.0,2.0,,,,
1,1.0,90,en_1.0_man_trace_delay_2_9,9,,,,1.0,2.0,,,,
1,1.0,0,en_1.0_man_trace_delay_4_0,0,,,,1.0,4.0,,,,
1,1.0,10,en_1.0_man_trace_delay_4_1,1,,,,1.0,4.0,,,,
1,1.0,20,en_1.0_man_trace_delay_4_2,2,,,,1.0,4.0,,,,
1,1.0,30,en_1.0_man_trace_delay_4_3,3,,,,1.0,4.0,,,,
1,1.0,40,en_1.0_man_trace_delay_4_4,4,,,,1.0,4.0,,,,
1,1.0,50,en_1.0_man_trace_delay_4_5,5,,,,1.0,4.0,,,,
1,1.0,60,en_1.0_man_trace_delay_4_6,6,,,,1.0,4.0,,,,
1,1.0,70,en_1.0_man_trace_delay_4_7,7,,,,1.0,4.0,,,,
1,1.0,80,en_1.0_man_trace_delay_4_8,8,,,,1.0,4.0,,,,
1,1.0,90,en_1.0_man_trace_delay_4_9,9,,,,1.0,4.0,,,,
1,0.0,0,en_0.0_man_trace_numwork_0_0,0,,,,1.0,,0.0,,,
1,0.0,10,en_0.0_man_trace_numwork_0_1,1,,,,1.0,,0.0,,,
1,0.0,20,en_0.0_man_trace_numwork_0_2,2,,,,1.0,,0.0,,,
1,0.0,30,en_0.0_man_trace_numwork_0_3,3,,,,1.0,,0.0,,,
1,0.0,40,en_0.0_man_trace_numwork_0_4,4,,,,1.0,,0.0,,,
1,0.0,50,en_0.0_man_trace_numwork_0_5,5,,,,1.0,,0.0,,,
1,0.0,60,en_0.0_man_trace_numwork_0_6,6,,,,1.0,,0.0,,,
1,0.0,70,en_0.0_man_trace_numwork_0_7,7,,,,1.0,,0.0,,,
1,0.0,80,en_0.0_man_trace_numwork_0_8,8,,,,1.0,,0.0,,,
1,0.0,90,en_0.0_man_trace_numwork_0_9,9,,,,1.0,,0.0,,,
1,0.0,0,en_0.0_man_trace_numwork_4.7_0,0,,,,1.0,,4.7,,,
1,0.0,10,en_0.0_man_trace_numwork_4.7_1,1,,,,1.0,,4.7,,,
1,0.0,20,en_0.0_man_trace_numwork_4.7_2,2,,,,1.0,,4.7,,,
1,0.0,30,en_0.0_man_trace_numwork_4.7_3,3,,,,1.0,,4.7,,,
1,0.0,40,en_0.0_man_trace_numwork_4.7_4,4,,,,1.0,,4.7,,,
1,0.0,50,en_0.0_man_trace_numwork_4.7_5,5,,,,1.0,,4.7,,,
1,0.0,60,en_0.0_man_trace_numwork_4.7_6,6,,,,1.0,,4.7,,,
1,0.0,70,en_0.0_man_trace_numwork_4.7_7,7,,,,1.0,,4.7,,,
1,0.0,80,en_0.0_man_trace_numwork_4.7_8,8,,,,1.0,,4.7,,,
1,0.0,90,en_0.0_man_trace_numwork_4.7_9,9,,,,1.0,,4.7,,,
1,0.0,0,en_0.0_man_trace_numwork_8.3_0,0,,,,1.0,,8.3,,,
1,0.0,10,en_0.0_man_trace_numwork_8.3_1,1,,,,1.0,,8.3,,,
1,0.0,20,en_0.0_man_trace_numwork_8.3_2,2,,,,1.0,,8.3,,,
1,0.0,30,en_0.0_man_trace_numwork_8.3_3,3,,,,1.0,,8.3,,,
1,0.0,40,en_0.0_man_trace_numwork_8.3_4,4,,,,1.0,,8.3,,,
1,0.0,50,en_0.0_man_trace_numwork_8.3_5,5,,,,1.0,,8.3,,,
1,0.0,60,en_0.0_man_trace_numwork_8.3_6,6,,,,1.0,,8.3,,,
1,0.0,70,en_0.0_man_trace_numwork_8.3_7,7,,,,1.0,,8.3,,,
1,0.0,80,en_0.0_man_trace_numwork_8.3_8,8,,,,1.0,,8.3,,,
1,0.0,90,en_0.0_man_trace_numwork_8.3_9,9,,,,1.0,,8.3,,,
1,0.0,0,en_0.0_man_trace_numwork_15_0,0,,,,1.0,,15.0,,,
1,0.0,10,en_0.0_man_trace_numwork_15_1,1,,,,1.0,,15.0,,,
1,0.0,20,en_0.0_man_trace_numwork_15_2,2,,,,1.0,,15.0,,,
1,0.0,30,en_0.0_man_trace_numwork_15_3,3,,,,1.0,,15.0,,,
1,0.0,40,en_0.0_man_trace_numwork_15_4,4,,,,1.0,,15.0,,,
1,0.0,50,en_0.0_man_trace_numwork_15_5,5,,,,1.0,,15.0,,,
1,0.0,60,en_0.0_man_trace_numwork_15_6,6,,,,1.0,,15.0,,,
1,0.0,70,en_0.0_man_trace_numwork_15_7,7,,,,1.0,,15.0,,,
1,0.0,80,en_0.0_man_trace_numwork_15_8,8,,,,1.0,,15.0,,,
1,0.0,90,en_0.0_man_trace_numwork_15_9,9,,,,1.0,,15.0,,,
1,0.0,0,en_0.0_man_trace_numwork_30_0,0,,,,1.0,,30.0,,,
1,0.0,10,en_0.0_man_trace_numwork_30_1,1,,,,1.0,,30.0,,,
1,0.0,20,en_0.0_man_trace_numwork_30_2,2,,,,1.0,,30.0,,,
1,0.0,30,en_0.0_man_trace_numwork_30_3,3,,,,1.0,,30.0,,,
1,0.0,40,en_0.0_man_trace_numwork_30_4,4,,,,1.0,,30.0,,,
1,0.0,50,en_0.0_man_trace_numwork_30_5,5,,,,1.0,,30.0,,,
1,0.0,60,en_0.0_man_trace_numwork_30_6,6,,,,1.0,,30.0,,,
1,0.0,70,en_0.0_man_trace_numwork_30_7,7,,,,1.0,,30.0,,,
1,0.0,80,en_0.0_man_trace_numwork_30_8,8,,,,1.0,,30.0,,,
1,0.0,90,en_0.0_man_trace_numwork_30_9,9,,,,1.0,,30.0,,,
1,0.0,0,en_0.0_man_trace_numwork_100_0,0,,,,1.0,,100.0,,,
1,0.0,10,en_0.0_man_trace_numwork_100_1,1,,,,1.0,,100.0,,,
1,0.0,20,en_0.0_man_trace_numwork_100_2,2,,,,1.0,,100.0,,,
1,0.0,30,en_0.0_man_trace_numwork_100_3,3,,,,1.0,,100.0,,,
1,0.0,40,en_0.0_man_trace_numwork_100_4,4,,,,1.0,,100.0,,,
1,0.0,50,en_0.0_man_trace_numwork_100_5,5,,,,1.0,,100.0,,,
1,0.0,60,en_0.0_man_trace_numwork_100_6,6,,,,1.0,,100.0,,,
1,0.0,70,en_0.0_man_trace_numwork_100_7,7,,,,1.0,,100.0,,,
1,0.0,80,en_0.0_man_trace_numwork_100_8,8,,,,1.0,,100.0,,,
1,0.0,90,en_0.0_man_trace_numwork_100_9,9,,,,1.0,,100.0,,,
1,0.2,0,en_0.2_man_trace_numwork_0_0,0,,,,1.0,,0.0,,,
1,0.2,10,en_0.2_man_trace_numwork_0_1,1,,,,1.0,,0.0,,,
1,0.2,20,en_0.2_man_trace_numwork_0_2,2,,,,1.0,,0.0,,,
1,0.2,30,en_0.2_man_trace_numwork_0_3,3,,,,1.0,,0.0,,,
1,0.2,40,en_0.2_man_trace_numwork_0_4,4,,,,1.0,,0.0,,,
1,0.2,50,en_0.2_man_trace_numwork_0_5,5,,,,1.0,,0.0,,,
1,0.2,60,en_0.2_man_trace_numwork_0_6,6,,,,1.0,,0.0,,,
1,0.2,70,en_0.2_man_trace_numwork_0_7,7,,,,1.0,,0.0,,,
1,0.2,80,en_0.2_man_trace_numwork_0_8,8,,,,1.0,,0.0,,,
1,0.2,90,en_0.2_man_trace_numwork_0_9,9,,,,1.0,,0.0,,,
1,0.2,0,en_0.2_man_trace_numwork_4.7_0,0,,,,1.0,,4.7,,,
1,0.2,10,en_0.2_man_trace_numwork_4.7_1,1,,,,1.0,,4.7,,,
1,0.2,20,en_0.2_man_trace_numwork_4.7_2,2,,,,1.0,,4.7,,,
1,0.2,30,en_0.2_man_trace_numwork_4.7_3,3,,,,1.0,,4.7,,,
1,0.2,40,en_0.2_man_trace_numwork_4.7_4,4,,,,1.0,,4.7,,,
1,0.2,50,en_0.2_man_trace_numwork_4.7_5,5,,,,1.0,,4.7,,,
1,0.2,60,en_0.2_man_trace_numwork_4.7_6,6,,,,1.0,,4.7,,,
1,0.2,70,en_0.2_man_trace_numwork_4.7_7,7,,,,1.0,,4.7,,,
1,0.2,80,en_0.2_man_trace_numwork_4.7_8,8,,,,1.0,,4.7,,,
